n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n46,n47,n48,n49,n50
7964432000.0,686576300.0,3862598700.0,3040.281,655671400.0,-8.799848,30041108.0,-28.968832,2522102800.0,600748700.0,7.9543343,548068160.0,5442329000.0,592.76984,180.04686,22.528877,248.97388,31.667078,1820288600.0,48.676067,10975565000.0,293.49594,634750340.0,16.973764,2469854500.0,66.046005,765572700.0,20.472065,-555227600.0,-14.847259,3739596800.0,68016.91,1261649500.0,9880671000.0,8263320000.0,22.941355,7918870500.0,7918870500.0,23.519619,74447304.0,243707000.0,11430956.0,1632267100.0,1690523400.0,428122900.0,21543256.0,28.129885,65.05476,64.96078,1182850700.0,66.24923
1397759600.0,119251570.0,125077350.0,-1.5070915,81191450.0,-16.112972,60327508.0,6.0945206,884982660.0,16865380.0,-18.466356,10857049.0,512777000.0,0.06829651,9.477969,14.40323,117.497765,63.314365,-47076880.0,-2459.769,432462400.0,22596.18,18224002.0,952.2049,56440864.0,2949.0378,5726964.5,299.23416,-11277861.0,-589.26874,-1913874.0,-111.341675,16245793.0,427153920.0,468310430.0,13.386738,383675420.0,383675420.0,11.253878,6761487.5,40015616.0,37343804.0,25927026.0,27106396.0,3441574.5,514074.28,1.7031443,-41.693607,-45.937454,-16689407.0,-193.45352
3382597400.0,2150708200.0,297128160.0,31.344574,319303580.0,97.680336,403870940.0,50.18347,1328892700.0,383573120.0,8.926075,9935383.0,2053704800.0,19.217865,22.89269,29.039742,125.354706,39.28616,121598670.0,171.48842,1706582700.0,2406.7627,73903280.0,104.224464,-368141020.0,-519.1827,391167100.0,551.65594,317405800.0,447.63165,70907800.0,112.24612,225884030.0,1596424000.0,1297982800.0,22.140387,1143102800.0,1143102800.0,22.01639,56879690.0,71115310.0,22859244.0,302540130.0,303560640.0,42032452.0,4025709.8,20.35213,11.977621,18.824001,225975890.0,20.084616
4645873700.0,1859149800.0,1617831400.0,79.01761,75254936.0,28.859663,105459540.0,52.998047,2111060100.0,181327900.0,186.87413,103807600.0,2534813400.0,29.513153,62.47558,133.97917,126.610725,45.439465,158004670.0,22.126287,685317250.0,95.96885,65481504.0,9.1697445,565056200.0,79.12801,147354990.0,20.634953,-8957010.0,-1.2543006,714103900.0,275.64706,10758078.0,777397760.0,830893440.0,8.010247,731429000.0,731429000.0,5.8094053,16853478.0,59146388.0,19417830.0,-23214720.0,-19563916.0,1782923.5,4046724.8,-3.3872147,-130.61545,-85.12217,-9132171.0,-115.68692
813969540.0,538567360.0,47470284.0,1.6873362,35848136.0,-33.675804,122956860.0,1.6175089,750347000.0,145140940.0,-14.684,12206000.0,63622532.0,8.262916,-6.6533833,-7.7312984,32.25512,92.18367,20572282.0,223.15811,541774850.0,5876.91,49470164.0,536.6283,-3812087.8,-41.351673,4239844.0,45.991764,-25978896.0,-281.80643,-9218702.0,-17.803362,4855841.5,683884860.0,700362900.0,12.381979,641273300.0,641273300.0,17.016981,13560491.0,25878850.0,8754169.0,-16216038.0,4856715.0,873.37,3157595.2,27.839005,81.6062,105.48397,-16216911.0,80.020256
341018000.0,75488090.0,86665224.0,24.766798,51989788.0,-16.649456,48374096.0,-1.2905445,217337620.0,58071616.0,-20.173208,1022922.5,123680370.0,0.9639485,-3.999731,-6.6124477,103.42125,63.73201,48265430.0,181.42542,249203980.0,936.7354,38359096.0,144.1884,-17706262.0,-66.55625,17907162.0,67.31142,-3935120.0,-14.791762,26603456.0,194.68083,392984.53,331077630.0,330682200.0,-19.299032,289349380.0,289349380.0,-21.522732,8788525.0,27464810.0,2818889.0,395433.62,912777.56,690974.94,1114299.1,-19.182673,492.78253,-21.52264,4976.57,101.911415
3059129300.0,206062600.0,426739840.0,155.75148,68172744.0,146.78471,1959030000.0,8.111312,1358968200.0,52721880.0,-19.644623,55238236.0,1700161000.0,50.976784,19.485651,-5.2416344,255.64552,44.423367,-211180030.0,-81.25978,545108700.0,209.75189,17911640.0,6.8922043,15449835.0,5.944928,2007002.4,0.7722727,455612800.0,175.31485,259882610.0,221.7847,66301936.0,608679040.0,565857600.0,11.638977,442322620.0,442322620.0,26.841463,12249984.0,51768100.0,32430832.0,94947350.0,92936490.0,19763784.0,27086058.0,3.7157395,14.529248,-0.8992472,68312800.0,5462.9116
6297857500.0,3172805400.0,1250975000.0,92.107864,116033240.0,-6.0047364,423811870.0,17.483795,4060591600.0,322157440.0,30.792013,411075800.0,2237266200.0,114.99291,28.220352,4.8944197,109.70415,64.47576,482459800.0,82.09429,1328230100.0,226.00868,168562540.0,28.682226,-815070850.0,-138.69063,765512400.0,130.25787,920665200.0,156.65834,587689860.0,209.32874,82415970.0,1193934000.0,1122729500.0,18.375221,807874750.0,807874750.0,15.07945,21535006.0,126751650.0,144892300.0,72666460.0,78139480.0,9512451.0,16491101.0,20.978765,89.49379,127.25429,85489240.0,156.58952
215053740.0,63826616.0,27340682.0,293.98135,25109142.0,1086.1812,43541576.0,321.82672,132827520.0,25965378.0,159.88641,3847841.5,82226230.0,51.306015,24.89703,28.90421,148.21127,61.7648,39199868.0,248.0603,276544220.0,1749.9968,14193707.0,89.81906,-33998536.0,-215.1458,34143130.0,216.06079,10459131.0,66.186325,15802556.0,1005.3345,26822160.0,276792000.0,247974860.0,22.86157,209300240.0,209300240.0,82.261,17237874.0,17529234.0,3907529.8,28817128.0,30345656.0,3523495.8,171832620.0,45.40996,-14.190239,-17.463886,24278850.0,5462.9116
2092717200.0,403461860.0,721990200.0,111.64329,209808400.0,1086.1812,247404500.0,12.9855585,590788200.0,182815470.0,11.466182,4194845.0,1501929000.0,40.11742,34.36183,18.533821,225.76651,28.230675,149598860.0,40.473896,1062472960.0,287.4515,72791120.0,19.6936,-64962836.0,-17.575663,126662504.0,34.268475,285648700.0,77.28211,369618140.0,364.20422,133498720.0,964001100.0,849669100.0,23.11953,690105200.0,690105200.0,25.043394,26099124.0,119466450.0,13154303.0,197743620.0,195581860.0,14357625.0,844054.6,17.502539,18.30786,26.427382,130438540.0,22.174913
1299802600.0,426127600.0,75473280.0,-38.688507,66773264.0,-7.899331,132060030.0,-14.425903,383679740.0,24865090.0,-9.974951,114706056.0,916122900.0,-6.55137,-7.638013,-10.133172,103.28209,29.518309,21212872.0,44.541634,134835420.0,283.12006,17197120.0,36.109573,-38798256.0,-81.46646,21309126.0,44.74374,-30039438.0,-63.075172,-47624820.0,78.8982,-48055252.0,120988020.0,177090610.0,-38.37836,99395680.0,99395680.0,-54.50019,1350513.6,60302490.0,11288236.0,-58638036.0,-64181300.0,45003.77,4753686.5,-55.563103,-275.13663,-388.00668,-47608524.0,-288.26334
382273300.0,91911190.0,45691700.0,139.85031,37852224.0,22.517351,87222310.0,1.0371275,147407330.0,13505239.0,19.314823,6255085.5,234865980.0,8.022817,9.683744,13.939926,130.14136,38.56072,25626418.0,96.18945,254688320.0,955.9795,25590774.0,96.055664,4254684.5,15.970073,871086.5,3.2696466,-3239494.2,-12.159529,26641610.0,1473.8191,15472646.0,221966780.0,213087730.0,49.439163,165621020.0,165621020.0,58.61739,29327812.0,15656706.0,1854157.0,20704460.0,20925336.0,5452691.0,628026.25,45.01236,-15.455749,-30.868128,15327426.0,-29.791975
2833307100.0,302864640.0,921058000.0,169.02678,12764235.0,47.1567,636434700.0,30.386694,1665684500.0,610155700.0,29.542538,906630660.0,1167622800.0,104.29689,56.56749,35.12505,120.204285,58.789406,475147100.0,82.10718,6657422300.0,1150.4271,324849380.0,56.13517,-330547360.0,-57.119804,206129040.0,35.61986,434091550.0,75.01263,578691300.0,28661.86,145666220.0,5686514700.0,5506557400.0,28.514933,4530198000.0,4530198000.0,29.874096,770840450.0,165558270.0,4416571.0,179957170.0,190202580.0,52469510.0,34861450.0,30.299383,123.16947,89.35386,137857250.0,83.85283
152338730000.0,491289300.0,31653010000.0,-33.7414,1253956700.0,234.1306,1745262800.0,321.82672,116141880000.0,7357311500.0,38.291443,566196100.0,36196844000.0,1.891981,-1.351124,-2.320089,234.76505,76.239235,-24854723000.0,-122.58912,6796288500.0,21323.248,3517607200.0,17.349634,469309540.0,2.314741,170928060.0,0.8430559,4102837500.0,20.236124,-20274820000.0,-157.63373,2569336800.0,7759739000.0,4609271300.0,-14.551191,5197414000.0,5197414000.0,82.261,274773800.0,4356764000.0,89595560.0,3150467600.0,3162119400.0,579797100.0,198577630.0,-28.906054,-42.931713,-36.781425,2562773200.0,-37.493122
784237900.0,272695300.0,24705978.0,-12.72728,112891140.0,8.167982,81412620.0,-14.352885,730658800.0,99258250.0,6.9417,38988400.0,53579130.0,-65.03605,-16.440453,-6.957615,40.56741,93.168,89589460.0,2486.5532,588396100.0,16330.92,66963668.0,1858.575,-1258153.2,-34.920013,5129753.0,142.37617,-91583670.0,-2541.9026,-3602957.5,52.19222,-90188664.0,568835650.0,637238140.0,32.458157,502523330.0,502523330.0,18.536692,23461434.0,80707490.0,24632408.0,-71561040.0,-90828910.0,1343807.0,5284777.0,15.349187,-448.76453,-838.8136,-69063930.0,29.950283
805905900.0,454345540.0,40808744.0,-40.39939,14605566.0,21.449303,119803920.0,-21.355467,990095600.0,76334190.0,-23.573778,46203360.0,-184189710.0,-1135.2827,-15.374518,5.945907,29.423555,122.85499,60222468.0,217.71141,667718400.0,2413.8816,35178516.0,127.17453,-17457280.0,-63.11015,5123727.0,18.522884,-70426790.0,-254.60126,-27661606.0,-367.7528,-210496420.0,567883000.0,698426800.0,-6.573783,488976000.0,488976000.0,-5.487369,18383484.0,143530030.0,44417716.0,-132203320.0,-208082600.0,469558.5,3119629.8,-8.930242,4.5200357,-43.970196,-134495700.0,-4.519824
1574725100.0,976480640.0,77557360.0,101.796234,73663400.0,31.194963,95485700.0,9.0898905,942485800.0,71180184.0,-0.18411103,32769092.0,632239200.0,8.726051,26.554886,42.196632,37.727314,59.85082,159730430.0,408.26862,1484487800.0,3794.329,84887980.0,216.97244,-276890900.0,-707.7291,152222340.0,389.07803,156284350.0,399.4605,39123856.0,2270.361,70106410.0,1283697400.0,1222113900.0,43.528996,1081233000.0,1081233000.0,48.12191,29603936.0,80057670.0,22956554.0,62938260.0,81939790.0,11833381.0,7988333.5,41.748226,5.776294,22.75651,52316980.0,-8.780498
1206046500.0,451707970.0,240821180.0,26.564846,127128520.0,100.796745,133744300.0,-11.984279,755541500.0,269964860.0,66.75437,86305280.0,450505000.0,13.2873125,19.442362,23.44137,106.06965,62.646133,179771700.0,210.14565,1045055940.0,1221.6268,37544456.0,43.887905,-157461100.0,-184.06548,165537330.0,193.50624,64307680.0,75.173004,85546250.0,-0.7803551,48421476.0,1075903200.0,1006587600.0,44.92847,927035300.0,927035300.0,47.65323,19777220.0,43918670.0,9083414.0,74621840.0,72974360.0,23818930.0,2904039.2,43.08726,21.774363,12.763052,47120360.0,5.2105107
8963756.0,7450924.0,202246.44,61.58159,751574850.0,1086.1812,1745262800.0,321.82672,93471416.0,8219737.0,0.0,879367.0,-84507656.0,16.036167,-79.99833,-35.74202,1.3678466,1042.7706,89315.95,115.87483,1781578.8,2311.3467,1648244.9,2138.365,-12236.27,-15.874832,18036.27,23.399513,188411150.0,12.808254,77079.68,108.2831,16140031.0,1781578.8,15594947.0,-91.1899,1326096.1,1326096.1,-61.91892,274773800.0,5033714.0,5502013.0,-13813368.0,17019556.0,879525.1,92642.1,-72.43227,91.90068,109.46195,-14553179.0,91.61178
178330880.0,122521650.0,28606228.0,293.98135,4384425.0,1086.1812,1212936.5,321.82672,77701290.0,5568511.5,159.88641,19910758.0,100629590.0,51.306015,24.89703,28.90421,48.038742,43.571415,44026730.0,395.94315,151706110.0,1364.3302,15205673.0,136.74834,-16779822.0,-150.90506,19585842.0,176.14027,-14953713.0,-134.48239,11119457.0,1005.3345,26145854.0,161108320.0,132835416.0,22.86157,112271620.0,112271620.0,82.261,4438736.5,7586362.0,4838602.5,28272904.0,31653022.0,5507168.0,3773899.0,45.40996,-14.190239,-17.463886,20029060.0,5462.9116
38616620000.0,25154443000.0,3932488000.0,3.815554,839904640.0,-21.089521,343341250.0,5.354913,17644900000.0,356771700.0,-6.284263,59766590.0,20971723000.0,14.855517,23.612272,35.92972,208.71059,45.6925,3513929700.0,414.82098,6327907000.0,747.0122,586023600.0,69.18035,-7152399400.0,-844.34393,4197413000.0,495.5065,2656344000.0,313.5826,-847095500.0,-189.30115,1729968600.0,6025067500.0,4699419600.0,-5.2214456,3670196200.0,3670196200.0,-3.3918505,274773800.0,187431550.0,200540940.0,1453796900.0,2257927000.0,6063017.5,171832620.0,-2.143214,6.2041173,49.952198,916846460.0,97.248055
754353540.0,249104930.0,51229560.0,753.7005,8493345.0,31700.396,392932160.0,694.0201,609968700.0,150035800.0,403.01242,7669309.5,144384770.0,10.460924,59.902897,78.852295,115.5598,80.8598,-89105590.0,-197.01128,142906530.0,315.96442,2139078.0,4.7294726,-15348511.0,-33.935352,809327.0,1.7894112,149682780.0,330.94662,45228676.0,1654.9357,6378699.0,201006830.0,188256740.0,393.5805,153153940.0,153153940.0,7810.5938,4876238.5,14271599.0,4135172.8,10559046.0,10825309.0,4509801.5,11819788.0,7781.097,127.27504,112.15136,6541059.5,119.22907
446385150.0,350253.6,67455624.0,27.872152,367734.94,-82.46877,72676380.0,950.01337,128502170.0,16000.0,-99.74732,59683532.0,317883000.0,4.2495785,22.090683,111.72577,284.48517,28.787285,-44445820.0,-302.28616,602680300.0,4098.9663,2309328.5,15.706269,29381096.0,199.82755,107887450.0,733.76715,29767950.0,202.45862,14703227.0,32.49889,13922750.0,503699260.0,490086270.0,202.65738,484424740.0,484424740.0,236.686,889189.2,5129392.5,-150233.88,13706046.0,13706046.0,-211806.28,75563.35,207.9633,37.386757,15.6435995,13548568.0,34.252663
2067790600.0,157747950.0,384502900.0,18.917627,391993540.0,-30.351694,413115300.0,1.2850208,1098056400.0,445391070.0,5.355624,77829750.0,969734300.0,1.0062158,1.6288874,2.1852105,222.62502,53.10288,243082850.0,494.83942,1140201300.0,2321.0876,193534880.0,393.9755,-171056820.0,-348.21732,172341440.0,350.83243,-24292384.0,-49.451572,49123580.0,321.81064,18985744.0,865020160.0,875459460.0,-3.6861928,598998100.0,598998100.0,-6.7179255,80988620.0,150318880.0,22289678.0,7245821.5,18975004.0,-205296.1,12374116.0,-4.3748636,508.91302,36.25054,-5586856.5,-1040.8564
1249139800.0,518731200.0,153452050.0,30.373604,185538640.0,15.432943,158019380.0,4.0579753,576734850.0,114153220.0,31.821526,14124427.0,672404900.0,28.24836,9.8487015,-5.8924675,110.574745,46.170563,124691800.0,378.03818,934259840.0,2832.471,222842480.0,675.6095,-102662456.0,-311.25006,116615070.0,353.55133,11290132.0,34.229202,32983916.0,-17.917124,64477196.0,982792800.0,911017500.0,3.3003113,706921800.0,706921800.0,4.6148944,55308564.0,120187016.0,21605568.0,76981070.0,85034340.0,12462950.0,5102594.0,5.4557247,53.40791,1.8507533,51843700.0,1.5000606
1308142300.0,558032900.0,80706510.0,-6.28612,58315452.0,-50.757828,183664450.0,-6.2664156,749829950.0,96577176.0,36.611206,30116844.0,558312300.0,-23.243387,-10.417056,2.3130524,84.93747,57.320213,101108930.0,1054.7139,939129800.0,9796.495,70899890.0,739.58936,-33850584.0,-353.11102,8404546.0,87.671684,-57651652.0,-601.3909,9586385.0,123.584946,-212469700.0,764038000.0,901381600.0,67.443245,718796100.0,718796100.0,61.548832,18467818.0,135504580.0,23978562.0,-192491860.0,-219593970.0,485099.56,4634614.5,46.232784,-2282.0706,-9630.697,-223807180.0,-1597.8098
1046245400.0,584767900.0,38860188.0,66.56078,36068800.0,-20.973413,149243400.0,7.8914876,670739200.0,72385710.0,12.923676,28707798.0,375506180.0,7.157518,6.85634,6.688467,64.392456,64.10917,59130884.0,380.77097,690895900.0,4448.996,43320130.0,278.95822,-23401326.0,-150.6919,25398184.0,163.55058,-20200306.0,-130.07906,15529253.0,26.678753,19330466.0,706808640.0,681475260.0,22.78934,610392200.0,610392200.0,30.167557,5967180.5,32046512.0,26378370.0,26052656.0,23609248.0,4278782.5,224582.08,29.195261,1286.1088,94.28589,20333094.0,41.75072
329362300.0,75612296.0,7537079.5,505.09885,5659.87,-99.64443,191259340.0,-6.9152365,312019260.0,15204594.0,-32.038174,7661969.0,17343048.0,120.30599,-3.9591618,-27.157593,67.75997,94.73435,-31951558.0,-507.854,74511576.0,1184.3242,46504796.0,739.1705,-4277864.0,-67.99451,1303603.6,20.720127,42520908.0,675.8485,6291484.5,665.7431,33709500.0,70718280.0,118278670.0,-25.250885,65835376.0,65835376.0,-24.079178,526048.75,25861388.0,21495442.0,-47201784.0,34677784.0,114187890.0,2431122.0,-19.498495,32.490967,137.02354,-46822480.0,33.899536
5568431000.0,32072196.0,597206460.0,84.784996,79579.91,-98.455696,3548558300.0,78.007515,3772158000.0,268545200.0,461.89807,758986050.0,1796273300.0,17.128424,76.564514,132.82442,265.98547,67.741844,-804871360.0,-293.73093,1692680100.0,617.7292,61650990.0,22.499002,63859372.0,23.304934,6059961.0,2.2115312,1015028500.0,370.426,274016540.0,294.93573,252218000.0,1024038300.0,814452300.0,-18.837816,453586750.0,453586750.0,-40.92573,24648194.0,80816870.0,77738880.0,279508030.0,287810560.0,40920136.0,171353230.0,-18.373354,12.065693,16.629322,201103120.0,3.9904194
2735113700.0,603010560.0,469619800.0,12.716253,384707360.0,57.123062,526720670.0,51.266975,1522566700.0,603904830.0,110.04167,93267660.0,1212547100.0,13.635579,27.460848,41.135555,110.261185,55.667397,154544100.0,244.70456,2250830300.0,3563.9565,172545250.0,273.20752,-347203940.0,-549.7615,222122580.0,351.7081,255714500.0,404.89743,63155376.0,-86.430756,141200700.0,2643248400.0,2442496500.0,67.15177,2137607000.0,2137607000.0,68.96587,104161896.0,172860050.0,13599377.0,236307340.0,248331470.0,47735496.0,2989985.0,66.75336,57.457882,43.042065,130224430.0,48.41236
989235300.0,124844470.0,53277196.0,-42.75581,90880540.0,-24.536114,102590390.0,44.156166,650595260.0,46212900.0,0.69339246,12614571.0,338640060.0,0.50095797,21.470423,36.26983,79.79408,65.767494,31015808.0,77.94315,289616400.0,727.81,27583780.0,69.31842,-4658797.0,-11.707622,26901306.0,67.603355,-66145310.0,-166.22408,-39792856.0,-151.03133,-33488528.0,216801760.0,272618270.0,23.92121,186455950.0,186455950.0,15.663565,10882586.0,33390956.0,35997668.0,-34993360.0,-32117090.0,-177382.8,1634039.8,15.485259,-3094.8804,-692.303,-59316710.0,-60.881016
2073558300.0,274510270.0,269339550.0,-18.054482,445388800.0,22.81423,255229940.0,43.165955,825906560.0,126658770.0,29.368372,3716684.0,1247651700.0,6.0059156,18.914837,45.72174,144.08484,39.830402,-33528758.0,-51.908276,429108100.0,664.333,49659636.0,76.881645,-227003820.0,-351.44092,18673832.0,28.910297,195940270.0,303.34918,-64592320.0,-159.88489,76471020.0,457715650.0,377441760.0,13.656311,250013120.0,250013120.0,11.846201,42469924.0,54065276.0,11374884.0,82217000.0,91782030.0,16102880.0,8636078.0,13.177136,3.0015304,-14.760053,44417670.0,-11.586074
2597552000.0,111707340.0,316478080.0,-14.68144,751574850.0,1086.1812,1219294800.0,5.819202,1937900000.0,1176721300.0,159.88641,122214650.0,659652160.0,6.201728,11.016746,12.756921,117.287,74.60485,-11231316.0,-115.89813,6200714000.0,63986.375,163947020.0,1691.8014,-105828840.0,-1092.0685,30807248.0,317.90598,105971816.0,1093.5438,-9690679.0,84.09502,57812828.0,6427673000.0,6369952300.0,6.061474,5878184000.0,5878184000.0,5.5527873,311556350.0,100005060.0,40790210.0,58187430.0,98195220.0,26113858.0,2733038.5,5.4554315,-36.233166,-15.434355,48951330.0,-16.829554
24191572000.0,4644196000.0,2016876000.0,-28.68752,5180868000.0,50.177635,4727570000.0,40.213215,11123259000.0,3853251000.0,57.19601,260593000.0,13068312000.0,26.270021,40.869217,63.012207,148.96445,45.979897,1296823000.0,150.28206,32778025000.0,3798.4746,1759626000.0,203.9139,-1869061000.0,-216.59575,1480304000.0,171.54472,-250597000.0,-29.04038,-862926000.0,-164.2964,2820752000.0,33573665000.0,30793640000.0,9.380355,28817113000.0,28817113000.0,11.288829,1007623000.0,1096549000.0,62405000.0,3168790000.0,3186788000.0,202529000.0,30831000.0,8.444482,3.5204947,5.6801515,2211990300.0,-15.004467
4392768000.0,2809890000.0,203061000.0,-55.58081,2632000.0,-39.088173,8194000.0,6.790043,1944019000.0,5107000.0,239.11023,43635000.0,2448749000.0,5.454208,15.524432,31.320604,32.14726,44.25499,372925000.0,146.77118,649198000.0,255.50325,41650000.0,16.392088,-993836000.0,-391.14157,1026676000.0,404.06635,366800000.0,144.36057,-254086000.0,-290.23825,211264000.0,646773000.0,338757000.0,-2.7189317,256971000.0,256971000.0,-2.9726934,5140000.0,47726000.0,-2111000.0,312477000.0,315059000.0,103795000.0,31031000.0,-0.7998614,4.694337,20.69401,207271000.0,5.7758746
35611104.0,58898.87,33120038.0,-16.82131,2027387.0,4.48351,1745262800.0,321.82672,16133717.0,575707.06,-33.396816,2171822.5,19477386.0,290.0188,-38.76725,-69.65235,220.35965,45.3053,40144930.0,182.62552,259717730.0,1181.4963,2864316.5,13.030222,7471472.0,33.98889,19463.78,0.088543765,-25667218.0,-116.76417,21982102.0,138.29617,13990274.0,216772850.0,207381760.0,-52.321987,203608260.0,203608260.0,2.7537007,111286.86,8780525.0,-4412070.5,9391089.0,13990274.0,114187890.0,260855.77,-3.2943072,111.67733,106.06448,3297591.0,101.56364
3993883000.0,259141040.0,862483300.0,166.33647,229492020.0,2.90153,1819770900.0,53.730564,2155915800.0,216382850.0,-1.351247,117563550.0,1837967200.0,49.804634,31.080288,18.45764,170.89322,53.980442,-448927970.0,-86.31674,1687409000.0,324.44324,192086080.0,36.932976,-91505690.0,-17.594076,17332908.0,3.3326507,1060527360.0,203.91081,520093730.0,788.8435,121941310.0,1976224100.0,1889719400.0,8.430142,1642581000.0,1642581000.0,6.591946,15687437.0,121089816.0,23335504.0,143407380.0,136034860.0,14093549.0,82183510.0,8.301579,22.15158,77.71967,122738830.0,18.78596
543068350.0,109609704.0,84262584.0,2.7412655,72571110.0,10.033027,31023254.0,-10.325394,45730870.0,13438926.0,-1.8571789,179607.94,497337470.0,16.691147,15.309177,2.1523635,1429.8654,8.420832,119560640.0,4863.968,280878000.0,11426.684,29375146.0,1195.0402,-77550620.0,-3154.9158,15054561.0,612.4499,-40402692.0,-1643.663,2458088.5,119.53994,107977640.0,261440590.0,141952400.0,9.024777,95877810.0,95877810.0,10.262922,10686155.0,33766770.0,-3120710.5,124977530.0,127265360.0,19287716.0,4361664.5,8.301464,10.686032,9.378746,101288630.0,7.092326
403195420.0,4853385.0,250121970.0,847.08405,37478416.0,190.42812,8536127.0,-91.909256,110057010.0,22902772.0,-69.39926,223483.64,293138430.0,-8.535911,-6.20445,0.62757576,396.90186,27.296194,-9889380.0,-4.394259,127804310.0,56.788723,44831960.0,19.920689,226953800.0,100.844925,7527160.0,3.3446274,7652729.5,3.400423,225052270.0,882.2373,-35797740.0,250607330.0,291331800.0,-4.607269,228508530.0,228508530.0,-10.328273,10443823.0,45972108.0,-517026.12,-30312242.0,-33917188.0,994940.8,700089.25,-13.382632,-88.55994,-1726.4486,-42434304.0,-152.66452
662100540.0,72159780.0,319902600.0,254.575,89176340.0,22.686659,75626210.0,88.91576,155942500.0,97370910.0,24.910938,10618764.0,506158050.0,125.32951,93.75262,33.176575,334.11362,23.552692,78177016.0,34.03719,811203500.0,353.18677,155433040.0,67.673386,-56661730.0,-24.66973,57914940.0,25.215363,204199680.0,88.90571,229681180.0,2809.6833,80520710.0,770644400.0,686596000.0,18.072369,515970430.0,515970430.0,12.404661,76381550.0,97459070.0,-9571302.0,83905064.0,93374030.0,12853325.0,5250262.0,22.517912,77.55719,60.43555,72771330.0,81.380005
989145700.0,41855484.0,188648180.0,72.87029,542328100.0,40.056408,58722600.0,-43.850334,471290080.0,1176721300.0,159.88641,28452924.0,517855650.0,62.000908,33.065094,11.233969,175.90582,47.64617,-29908994.0,-37.547287,506600200.0,635.978,146470940.0,183.87735,280744.12,0.35244182,54437356.0,68.33981,109285120.0,137.19484,79656870.0,356.37445,65575696.0,735860160.0,665481800.0,30.488663,540976500.0,540976500.0,32.240105,29770888.0,32343170.0,979678.25,74194660.0,74895070.0,9347758.0,18693386.0,29.29914,21.447338,31.534716,65780864.0,31.882568
1035209660.0,328123260.0,43305140.0,-12.798433,115078080.0,-1.3123156,96115770.0,-15.27951,266329040.0,84691660.0,10.712299,16464043.0,768880600.0,-10.270704,-14.406979,-24.60055,165.63937,25.727064,-46536640.0,-732.1887,169575950.0,2668.0396,27101144.0,426.39847,49397350.0,777.19806,2890653.0,45.48037,-9216540.0,-145.00932,-6355825.5,-98.32939,-36847470.0,192932450.0,302595360.0,2.6810527,191898960.0,191898960.0,-7.75936,36884736.0,58287960.0,5125742.0,-86562770.0,-84481960.0,7889972.0,10397950.0,-37.269478,-598.3629,-193.47379,-54510652.0,-264.82693
272758850.0,74234120.0,34245940.0,2.389763,44926944.0,-44.165745,61028570.0,74.66922,128080900.0,40796052.0,-17.330437,12109000.0,144677950.0,8.309635,15.706481,25.378582,166.17262,46.95756,17183072.0,2149.7769,456620700.0,57127.89,22801854.0,2852.7437,-6267567.5,-784.13635,6267567.5,784.13635,-10116208.0,-1265.6404,799295.56,1005.3345,28648778.0,352093200.0,324542270.0,20.605797,300050200.0,300050200.0,18.987736,5950462.0,14831350.0,2873021.5,28664118.0,28648778.0,114187890.0,837235.1,21.890219,38.77515,38.763264,28664118.0,38.77515
12898689000.0,87887976.0,520962340.0,12.113548,305765200.0,-4.0910764,620084540.0,-24.248178,8892340000.0,599241800.0,-10.857274,130835750.0,4006348800.0,20.658804,12.713067,9.465303,133.24681,68.93987,32109544.0,57.0446,1307585700.0,2323.007,55364656.0,98.35875,282634020.0,502.11688,9526785.0,16.924925,-258455070.0,-459.1615,56288492.0,160.92401,228312110.0,931643900.0,1175026700.0,-29.16399,805956900.0,805956900.0,-46.88898,1898719.1,76364140.0,272440160.0,439418140.0,454881730.0,92621250.0,18526976.0,-47.058174,149.16852,43.21395,215890300.0,56.000713
2232889900.0,482520600.0,153117070.0,-59.34433,304559520.0,43.67593,228749650.0,-26.664701,1252637700.0,172925380.0,87.644936,17841860.0,980252100.0,-6.4123936,15.208605,40.63345,113.04827,56.099396,129082290.0,352.9431,738453700.0,2019.1163,18681202.0,51.07906,-87294296.0,-238.68434,94594296.0,258.64435,-76390390.0,-208.87035,-36573116.0,45.80438,26551992.0,954356300.0,943551100.0,-18.205973,838916000.0,838916000.0,-21.120977,16746253.0,49979176.0,32093988.0,22145166.0,27291864.0,3685969.5,5815758.0,-21.281935,-66.140015,-60.503258,38153428.0,-37.79495
3483797000.0,1608276700.0,375343970.0,-29.573668,10533067.0,46.096462,448812700.0,46.76795,1994326500.0,427362080.0,161.49585,12648662.0,1489470500.0,3.8847072,26.121075,50.119644,120.01535,57.245773,144508850.0,91.68428,1524979200.0,967.5298,120951256.0,76.73806,-538752400.0,-341.8138,547008500.0,347.052,236627780.0,150.12955,-157615730.0,-159.62538,164497870.0,1464629900.0,1260033200.0,-8.443521,1142012000.0,1142012000.0,-8.468859,26357158.0,72597176.0,17015520.0,201819660.0,193616020.0,29118154.0,2051307.4,-6.2814927,6.9842196,7.9789333,169059730.0,6.5557923
